stco,year,actual,point,p10,p50,p90
19099,2007,180.9,169.9130336340709,152.29789238537404,172.42731965056032,180.78669205284274
19101,2007,159.9,153.1379870919969,139.06923165975263,161.1498758339732,161.1498758339732
19103,2007,171.1,176.41547377127043,159.7908174309697,173.29629436792098,194.31326413222666
19105,2007,181.2,188.38849767834523,167.06330998262962,192.7994047060864,199.32480013432468
19107,2007,174.5,170.72696439932997,155.21990127843804,171.94212871804748,177.60264540669073
19109,2007,178.6,167.86189287865875,152.81362634439938,179.6614822623753,185.75123783865968
19111,2007,177.5,159.76472100602663,141.76918123920632,162.91753726986613,168.23323734594595
19113,2007,176.7,184.0707680908522,168.6447485838458,190.84700537875744,199.03623735539668
19115,2007,178.0,164.75789727154478,156.2134093778385,167.48153387095056,179.83966111764937
19117,2007,141.9,127.31577142015132,122.2988667715299,147.39138852702828,154.12187247988038
19119,2007,163.7,144.52473515370156,139.61969117377242,150.63660816175397,161.20216125935445
19121,2007,162.6,141.24692414670457,136.45386614484607,158.7228574406706,161.7472265544838
19123,2007,179.9,171.00602506172473,158.90074051133985,169.68449817356864,180.77708253134983
19125,2007,165.9,160.07067567411247,140.012584788918,159.47905796973873,164.0144506970048
19127,2007,185.9,178.3273835432243,163.67565555434345,182.2086040397803,194.56961117691043
19129,2007,147.4,135.79368194143632,141.99408407503074,153.80251893267632,153.80251893267632
19131,2007,174.2,183.37178285336546,166.3628382124793,185.42660880385435,195.4367110333912
19133,2007,149.3,125.67166941193759,115.62677383186117,138.12591513513829,151.22200154045055
19135,2007,161.3,152.4181966407574,135.0180180472604,153.58058952159683,164.9337529906752
19137,2007,145.1,130.31084302651996,139.1400118744408,147.91177094485045,147.91177094485045
19139,2007,180.6,170.97072355824346,159.06954681501014,177.40755102443703,183.9536808276539
19141,2007,167.7,152.69060615514468,148.4463504969151,159.455205200719,166.7532243100256
19143,2007,171.4,150.64887296325347,144.50681781225643,151.43562223367766,170.68569657431146
19145,2007,139.5,126.12879546267934,131.06650953826954,136.29292307509746,148.90928276098128
19147,2007,170.8,161.2460019160559,152.04632492334895,171.2708382143345,176.74174730798575
19149,2007,150.8,135.73383018714406,130.9896143844299,148.58202024034526,156.43163314893042
19151,2007,167.1,159.9457908435531,152.2010930251941,170.5821966849315,174.7966672969605
19153,2007,177.8,166.38450384154413,154.6417948694468,170.43342716120748,172.76817261558688
19155,2007,162.4,133.83440240680636,134.9042264738423,154.00653338803198,158.3942179497745
19157,2007,182.6,175.73715239498918,157.5363344942008,174.1198466479969,187.40291402029317
19159,2007,140.5,118.5778668425233,123.05140224250553,139.1477341103953,147.21069346688387
19161,2007,173.9,154.95690932311058,151.14117994703565,163.80120846183104,165.97126623884583
19163,2007,182.2,186.65468342263122,169.980888911544,187.72344072488838,198.10492875952582
19165,2007,167.3,146.78746499340534,141.10906196009182,160.3494314884735,164.36390965465006
19167,2007,156.9,160.3403802379806,143.88151860211224,160.64850077824306,165.83732800714785
19169,2007,180.7,172.80382901786234,163.3594741389761,175.97016892697832,184.56271455767967
19171,2007,174.8,181.52852255842654,170.69945224823147,187.92047173964752,198.39283522659252
19173,2007,137.6,106.30785474967348,114.2463566779579,121.74770522018405,139.27645162020997
19175,2007,154.1,128.84220589243458,135.1134878575259,147.27367133194164,154.87550685225153
19177,2007,165.8,141.20161833388948,128.86741781758667,146.8129231482692,154.87671479128267
19179,2007,167.1,161.70238136671455,142.49066447847724,161.91766685331822,167.8387583714432
19181,2007,157.4,137.93079428222592,133.49455031148273,152.6806225093119,170.32181386364653
19183,2007,174.1,174.57402048332756,156.23605327446654,174.2424897453347,181.1635871798859
19185,2007,150.2,128.20907592723668,126.00723202145478,143.74935299201,147.17468629333945
19187,2007,182.6,161.08886261482922,155.6885756602275,174.11190112027674,182.2684769003643
19189,2007,186.1,171.65159267511473,160.50206168139687,172.11113596063822,184.66696480761004
19191,2007,174.0,177.50792062328,151.53785947912814,181.39306682697995,190.99495841706647
19193,2007,153.6,135.320257973441,134.88435468433022,147.61010050252284,158.93870991114136
19195,2007,174.8,182.0842846992246,167.4600656521385,183.62469141773525,191.05704963634997
19197,2007,182.4,176.69239523010154,163.06461037411987,181.00563230652548,184.63944118973626
20001,2007,113.0,111.50522746571237,98.34939348727254,113.57081496322176,126.7891927997089
20003,2007,114.0,108.9426347031777,97.02371842638381,112.78769408343935,124.9243346470054
20005,2007,124.0,115.78784958119627,91.88483951816946,114.52147947648535,141.63826425355677
20009,2007,157.0,159.271065132336,133.63262663572192,161.88312524104623,183.69298025471426
20011,2007,101.0,106.22422260235541,93.8761010741523,108.53510997575476,123.17686464762683
20013,2007,118.0,118.27570236323494,103.94342463530839,124.98045285446517,143.34332774594657
20015,2007,115.0,124.50541782560818,105.97130596160635,122.64081470743969,134.64097768813963
20017,2007,112.0,114.25104534880771,100.3565937515788,118.69666219305391,129.6656884810206
20021,2007,122.0,124.80417946715698,108.12947262681304,128.58942737741,146.1672413575331
20023,2007,151.0,138.1269918749529,104.23919182710733,142.4395933245889,161.18793774506707
20025,2007,164.0,172.48179592565617,120.67869318320079,176.03560683313114,201.06089796148302
20027,2007,146.0,149.7121010146407,122.78319908724302,153.41308475112731,168.65619696397857
20029,2007,127.0,149.3435604759489,127.55135825731715,147.66722364513436,171.0332378218585
20031,2007,118.0,110.65434118617439,101.8462347629837,118.33767151041461,127.696949441567
20035,2007,115.0,114.21915862210264,106.04889768668848,115.90797026580842,142.69024232196938
20037,2007,98.0,116.72441425644172,101.9292715648608,116.71096772745753,128.03557845451257
20039,2007,94.0,91.88417192385077,91.67164720263317,95.39738784844707,159.84068754921282
20041,2007,98.0,121.99759344071536,98.22238373022954,114.3925081156861,161.58069020868948
20043,2007,151.0,124.3396550531613,109.05720688428988,129.59271193932224,157.0083709704989
20045,2007,122.0,120.98059437116021,102.56952097372364,125.5852228556258,145.1252838981236
20047,2007,166.0,157.19823137728056,132.59722057777861,168.94139883077008,177.77675549032415
20051,2007,113.0,116.05252742332993,105.80325497764184,136.00574012143687,174.24960091851273
20055,2007,185.0,176.81941591881346,128.52496207199943,164.10529029390986,198.5729905144039
20057,2007,182.0,160.82678616377532,127.70368682400517,174.57839750989018,189.61696483780753
20059,2007,99.0,110.68778765870664,100.38097318792897,113.92953319269118,124.28100124157253
20061,2007,133.0,147.98688252662774,122.39659589900855,145.79103309383055,165.1600988177389
20063,2007,97.0,110.48542623219645,111.515155710506,120.32148946222581,162.2078632531564
20065,2007,104.0,112.37863773041319,111.50695275687657,117.78009727196151,163.85003981242153
20067,2007,191.0,172.89668230922967,126.65239815735093,166.62800701523435,188.61021246421996
20069,2007,197.0,191.0256978713422,129.45978516937845,183.08989113227898,200.93910301888934
20071,2007,99.0,118.34927557804369,102.8886562085111,112.5392401848856,164.025657336839
20073,2007,118.0,114.67449603278962,97.37965970026492,114.71737333357385,128.40443807152286
20075,2007,108.0,155.41968358969947,118.04202129183989,150.24922530862048,180.07578203207697
20077,2007,121.0,123.02833386108907,105.01179136087447,136.49585901720326,165.30854489932779
20079,2007,136.0,146.32085916764063,114.03960837572387,138.82822195314776,166.66657233051205
20081,2007,203.0,184.5794296369932,132.86908795623975,174.31877210798663,186.94106410702943
20083,2007,167.0,153.56221853726618,123.8885369378068,156.85765873905592,183.71372960068499
20085,2007,119.0,111.43089050738764,97.11395882518161,114.32918589804204,137.0825493734481
20087,2007,129.0,118.9646216345666,94.83504848065785,119.26651202199683,135.61508507865562
20089,2007,125.0,139.1426933323356,123.9291658060984,138.3179764889939,166.3110085059222
20091,2007,119.0,120.53170691186642,110.5301897879058,123.71582314916382,143.47032026145433
20093,2007,173.0,160.950694429498,125.537785032538,158.25685781311407,181.88496415025224
20095,2007,161.0,144.51076908801303,119.40961218657722,143.79371267262138,171.89672752876572
20097,2007,179.0,170.78619620492705,129.03149267882287,172.29483176267087,188.24535435281604
20099,2007,102.0,106.48084007339494,93.05384064562618,108.9051139179678,120.31985208530192
20101,2007,144.0,134.55324934731894,122.06191547193437,129.24593191250068,175.56812208796418
20103,2007,113.0,119.52919081089536,95.44810447002187,118.29543101766629,141.1026433382857
20105,2007,95.0,125.16745409263754,111.18019226317536,126.09471002001429,175.88728309906168
20107,2007,97.0,109.04275247643723,96.47542733595394,112.315339647349,126.22096328047046
20109,2007,77.0,100.38307727156925,96.38213412573768,102.61068691117306,162.67395194501938
20111,2007,109.0,111.21554583475636,96.89038782543558,114.63378472239185,128.50828732997473
20113,2007,152.0,153.7079551649396,116.91712580175789,148.77411321403952,176.4659654294698
20115,2007,107.0,112.14161374812741,94.3939742122029,107.63966517733175,133.56571824459525
20117,2007,114.0,118.60157615042314,99.7400644861459,120.55331473573527,145.04279590330196
20119,2007,215.0,193.46161270799635,128.13188174863575,184.50236151313098,195.94290172918932
20121,2007,122.0,114.36100405272282,99.21481993335595,114.70914797020309,126.46900241602961
20123,2007,145.0,139.00931350172922,119.11738029155744,137.57488445661573,164.30366974601452
20125,2007,98.0,109.51725216931386,94.20603478930116,105.66244268950595,123.0175505802292
20127,2007,99.0,118.5838346158322,99.16067710259348,117.55376301617468,136.5296919395953
20129,2007,109.0,157.50382527143958,125.20070701982077,154.30004149583738,188.82616694552848
20131,2007,119.0,111.36702306800895,94.23318835627114,111.5080081758416,140.7903330434304
20133,2007,117.0,110.85027010816368,98.07865100818303,114.27561557110415,125.01415816193351
20135,2007,90.0,132.8519971502098,111.41647603950979,132.56354353901185,178.33599226977094
20137,2007,81.0,106.09972167404148,106.66935284480968,106.66935284480968,169.8955840034609
20139,2007,89.0,109.0675954677551,98.84922220842357,115.64323121561237,128.41429682012705
20141,2007,121.0,145.3660990809442,131.3303472822044,141.97418892135028,173.64534385306325
20143,2007,111.0,132.76536195103995,117.37011775090082,135.58708455248563,164.38187140448036
20145,2007,167.0,162.16986359298315,133.6030366034111,169.72022999270843,187.56788392683126
20147,2007,98.0,119.22765454010364,113.5591868055745,113.5591868055745,172.24014873819522
20149,2007,144.0,145.9512829127391,116.7189268821739,144.93714112439235,157.21741487452033
20151,2007,162.0,165.28954805914316,127.04303110784836,165.0043955728039,176.87859444453557
20153,2007,111.0,110.27912026040633,101.1131582027258,124.86213763481813,162.39788489992628
20155,2007,143.0,146.1049688350545,128.60547903585007,155.25272832526633,170.43893322515095
20157,2007,154.0,154.78846764293303,127.34245786782064,153.4440912042782,173.60087706665
20159,2007,128.0,151.0449175903212,126.817036938004,153.60828865304876,177.15427972802615
20163,2007,89.0,107.90052668714121,102.42369932346526,122.46035150620962,162.24298769145696
20165,2007,137.0,139.9382225706273,127.36138192954242,139.57342482854085,179.85779801419136
20169,2007,117.0,134.9620280923887,115.6094812990717,132.24830540439262,171.58275299200113
20171,2007,127.0,125.8024186101039,112.99058377413306,126.3600684119205,169.43971885665627
20173,2007,143.0,143.78023380980676,118.74908922005149,147.38896362151513,168.93682121095708
20175,2007,207.0,185.92484153856662,129.01655895346744,179.19734572260606,194.13000745648475
20177,2007,130.0,137.25194615414182,113.59614817473523,136.34387214790814,148.07639784483604
20179,2007,132.0,144.16546234655124,125.96763371104548,144.40483771630073,177.27758009061802
20181,2007,144.0,127.13759322503998,99.75251614521237,126.77820236321219,156.61454057422247
20183,2007,106.0,136.6393825793417,124.72660590774915,134.93785392441606,171.89339164203966
20185,2007,136.0,152.13982767739247,121.21476905551378,157.5989591311352,170.23769591394637
20187,2007,182.0,161.9895360977079,123.6510516408505,163.70281821551887,182.33106972093435
20189,2007,174.0,189.8877193498933,129.67100659544155,184.2826438604055,192.56848839240058
20191,2007,116.0,125.98948101864613,105.42764374365673,120.68805649249107,168.72720286655226
20193,2007,141.0,133.29122579729182,117.5668972530724,137.75979451209074,164.20572605501445
20195,2007,85.0,124.03772519418781,104.38181964335153,133.4381765208705,167.99318363942052
20197,2007,121.0,130.2550906619183,112.96547038544797,127.39920738546525,148.29646437354324
20199,2007,130.0,118.57970962863261,103.42243474935812,121.2560164093599,161.82720805210755
20201,2007,116.0,138.1986326365095,101.57237159403115,133.9302434022323,160.4890848425119
20203,2007,143.0,142.1519648111819,120.01371376890886,134.10840015487938,173.84501506459554
20205,2007,110.0,113.0181287640093,97.0669717503534,110.69548008124978,126.0652052623726
20207,2007,106.0,115.7731762629844,99.5469454004404,120.04508672026579,130.45435629575786
27001,2007,80.0,150.91137082887988,117.88534756741156,139.05442559028606,160.9831314663371
27003,2007,100.0,112.38831909626022,87.89710901347915,115.14403493450436,140.29877580376893
27005,2007,119.0,138.57936925113177,114.18095535906605,141.06571515681483,161.6168568318301
27009,2007,67.0,127.88483919176004,101.84166497131864,127.49299725373398,152.11805712705586
27011,2007,128.0,142.97056388476128,101.86099486439987,142.89915857932746,156.8723406677363
27013,2007,157.0,156.44829640688576,115.25908570153773,157.32862259124983,170.45356066855175
27015,2007,157.0,157.45814124556082,123.83388155633415,155.1950777844712,171.97846502846187
27019,2007,142.0,142.0323183678284,127.94184692911573,138.94543411618935,166.68251224269147
27023,2007,144.0,152.33573575597222,126.47725073464856,156.11467275277198,171.90069751816685
27025,2007,92.0,119.7530265153746,106.80547977084365,122.7536908895739,144.35870871986424
27027,2007,127.0,141.18521054000067,118.69734896986667,151.59912113255766,156.91338853096516
27029,2007,105.0,135.05777176594074,116.8219032028844,136.14127042297045,160.89286813354568
27033,2007,164.0,152.32316861816412,133.04298558804987,153.91255973624018,169.65814011797897
27035,2007,59.0,118.69803746907576,98.52422215000468,108.67828340924758,139.4201233364131
27037,2007,140.0,142.71648154352982,116.46362964782116,141.58388462267487,162.6771437062987
27039,2007,176.0,167.16597064643253,146.48026032783451,169.4242697655367,187.66276104183498
27041,2007,104.0,142.44903361155323,108.12363061514593,143.91167909996605,160.1296254988776
27043,2007,176.0,168.48006890384218,134.25822905783411,171.53277733706815,187.10843391719425
27045,2007,170.0,174.02751411678733,140.0183494965819,173.05125409653826,182.86402841967163
27047,2007,173.0,172.93943168602735,144.80757572604404,169.21536006010527,186.65674856241986
27049,2007,165.0,165.70889896977693,137.75101183224712,169.09269874352296,178.06718845125715
27051,2007,132.0,138.36866808214108,99.99846156195717,140.43115529500315,161.41681397399043
27053,2007,100.0,135.64325431461498,121.91247743520945,138.9859422767279,164.52516949344295
27055,2007,160.0,168.23155534469112,138.57451493439243,173.05333015513025,181.634294788043
27059,2007,86.0,115.4632058813908,97.50737493007625,112.4876413127352,139.49463988436742
27063,2007,163.0,148.07144306950102,129.71711827409575,148.91011784398168,164.60631909911217
27065,2007,71.0,130.94011982563313,96.46420470537734,125.16802629737819,150.31290016605362
27067,2007,138.0,145.96993562906545,112.22352635071016,146.10396422457282,163.6089641555301
27069,2007,106.0,109.01370221677352,92.25809990446922,102.38510040139126,138.1418631426099
27073,2007,137.0,152.3406182413417,115.93202116146249,151.5369282710568,165.9859844724117
27079,2007,144.0,152.59169015538535,118.52078750295713,150.67054160957318,166.99064008551818
27081,2007,153.0,147.9651332415056,116.99194074085327,152.16616806873867,168.1826825032548
27083,2007,150.0,148.72422399730678,118.24742894109625,154.858398504227,171.92216238222233
27085,2007,139.9,157.32667243583614,129.81466231617316,154.69618049827227,172.18893291089154
27087,2007,119.0,137.47639699640183,113.89522057517611,142.75834183914665,150.24267527160674
27089,2007,110.0,124.57417086459728,107.18753772019842,124.44519900583695,141.35785993342074
27091,2007,165.0,160.1916902370197,133.40969443169303,164.94281016375797,177.0710951844285
27093,2007,119.9,144.65515286381137,120.4796089634753,145.83943389826493,162.53572606372256
27095,2007,67.0,131.84911623910307,101.33951305697225,127.20066322058793,146.66518171044515
27097,2007,62.0,132.2946927342325,93.37035260008581,124.48630338084276,151.70404118513602
27099,2007,172.0,173.94299887299985,146.97591251275935,175.69316449656213,187.91991607617553
27101,2007,153.0,151.2922793880125,125.02236690351707,152.45887534771737,169.36776595356446
27103,2007,145.0,156.71886473460887,129.27396049860107,156.89834663176606,176.49594743572493
27105,2007,157.0,153.9833319000963,133.11769662059072,153.88623465548426,169.75501881148057
27107,2007,124.0,140.83217717186423,110.64447615060077,146.7701859426766,156.80719507810238
27109,2007,170.0,170.90378852314868,132.12557184636916,163.82069749731772,179.22596248410838
27111,2007,115.0,142.95869606329993,119.02513740619352,142.5250308277924,162.35272560128607
27113,2007,101.0,151.9628212271513,127.69942804385839,152.37590933477986,168.04622107622134
27115,2007,98.0,130.10707742246788,97.85669947982223,115.9335328918015,148.08341292285957
27117,2007,140.0,139.6753688361645,105.67778631284419,134.9698267330751,161.6860165201491
27119,2007,115.0,145.21761955507873,117.09031942269547,147.51009546622169,162.825242660835
27121,2007,124.0,150.04765331926632,110.37722960175374,141.7739168327083,165.10560215544854
27125,2007,116.0,145.91220045302194,120.7862776779929,143.84081436843434,161.77163912216048
27127,2007,156.0,149.16851625565445,119.38315226507524,155.54828251946225,171.48445161765255
27129,2007,145.1,155.40313901812783,123.72078109089409,156.7023800421528,175.2104150963981
27131,2007,151.0,155.01817872208935,132.3397533334516,156.85648358576506,171.18890869923882
27133,2007,160.0,147.73589327080668,127.13795420148112,148.08376966970712,166.51455156641714
27135,2007,96.0,110.59669173085838,97.98861444617643,111.25210056746154,141.05495732901096
27139,2007,122.0,143.4930450450569,127.91128748100378,144.25914782844274,165.71738737779634
27141,2007,122.0,121.39690630622597,97.41052203547568,122.26753545172323,149.40279017278425
27143,2007,148.0,156.3363366216032,129.792126859237,156.84970838140214,172.00115403894603
27145,2007,96.0,132.54427595819084,108.31241162053406,138.2938435801307,152.01650381764426
27147,2007,175.0,168.61662301045678,140.2598020897019,165.43374171011274,181.35772219939042
27149,2007,142.1,141.84204399796934,106.38276690433537,140.95681908359725,165.41158496570876
27151,2007,137.0,151.7000283491774,119.00090389012547,153.0970911535495,170.68872295961233
27153,2007,85.0,134.73953170079815,108.14059885171812,127.48343136966304,154.2753010116038
27155,2007,130.0,145.21568132278148,104.50865909566211,142.23888237578413,156.3847127066199
27157,2007,169.0,169.59312625841716,145.08308106398943,174.37077343297605,186.03565086489658
27159,2007,117.0,137.36809284174305,104.85749941809172,123.20005225752581,157.76058602040717
27161,2007,155.0,163.07610059434273,135.31533393466287,162.02475984236682,179.76037097998704
27163,2007,111.0,136.9689237117587,105.97539134465285,132.3206138535512,155.43848099090877
27165,2007,164.0,158.08766135171018,123.11639057595335,161.65505997516237,172.81291606319718
27167,2007,113.0,140.36010854392333,110.99699811840844,146.05853535371514,153.05573313383076
27169,2007,169.0,172.32127140956553,135.8018617047428,171.21000966403926,189.62575129541221
27171,2007,102.0,142.11520004308923,127.44918620912405,143.98379649821135,165.7084844495189
27173,2007,148.9,150.09307457286042,115.98611088961903,158.4728878379451,169.07449313198532
29001,2007,132.0,112.7965113477601,95.74825277486788,111.14483767833825,143.0764247512697
29003,2007,126.0,110.27492191149226,100.55951273138488,110.5383461984119,142.22374462385915
29005,2007,146.0,123.79008808435489,115.20392914233113,134.71083634019794,153.44244560834494
29007,2007,123.0,90.51790303081187,74.00897360136551,95.02405788459559,130.49747294639832
29009,2007,128.0,103.01952887147068,101.85395957953611,107.37213515541347,126.66703978866579
29011,2007,120.0,136.72216324433222,109.76369803068656,131.41654939804866,148.0026117554777
29013,2007,134.0,109.69456239920875,98.61296535804013,114.87172912570131,123.46888035191334
29015,2007,123.0,118.14765423344537,98.5380804713091,118.39395777161222,132.29267479484508
29017,2007,132.0,112.53676213026391,90.07454116150734,118.90583648901095,140.55406585359555
29019,2007,123.0,94.73863656953172,84.16479712870672,101.75021801104324,128.36367539122872
29021,2007,146.0,121.35274601725811,107.28287096299732,125.4215498432987,151.77412979476048
29023,2007,155.0,140.36212382240663,102.75382723851307,142.5492807795028,166.02046025967536
29025,2007,109.0,96.88855987808648,85.32216901379086,101.59404173021485,124.244879122307
29027,2007,124.0,93.1256186174814,84.59466208896463,99.97968393742985,125.65494757877522
29031,2007,141.0,123.4575348616229,103.55114818914872,125.95602232993669,160.90474053502948
29033,2007,143.0,110.48464091882337,98.54290486809852,117.39096270033812,136.31743467870558
29037,2007,127.0,125.98954681720237,116.30286101533837,130.87220294141363,137.0837028483108
29039,2007,124.0,116.32437204224362,93.38180588384805,114.02974699052112,135.60919248123093
29041,2007,146.0,113.2957004137404,96.31358776995287,111.23367463548004,131.8977761713797
29045,2007,136.0,122.21380913196488,101.35361450824284,123.95912420624136,139.207890326278
29047,2007,139.0,117.96155650342533,102.16829278002845,119.59623799744494,140.62709218037088
29049,2007,130.0,101.82037325178236,89.24598165176918,100.31890431944991,131.86593474984028
29051,2007,136.0,95.70688310449435,73.92763654129614,102.52712608761868,120.61763150319524
29053,2007,150.0,128.64912155301263,107.98994005711474,119.30084934977292,148.00871778557462
29057,2007,120.0,117.86967770139948,90.76680948382479,112.25974786638963,135.69326333661985
29061,2007,116.0,87.96029861724524,74.91189854136765,88.87013817168804,116.32422042616102
29063,2007,117.0,94.95917558198667,87.0667900866886,101.77901447706253,123.75672382038931
29069,2007,161.0,122.29431757127935,82.01125603134959,113.97473911817167,160.6181700550751
29071,2007,133.0,98.2325290116587,82.1887142680789,108.24968261541933,124.40534196957657
29073,2007,116.0,93.34716527805105,73.86304692426984,91.03512191256719,117.14038961011568
29075,2007,130.0,91.93152064417956,82.9298462580941,101.49234035857043,124.52679019918355
29079,2007,119.0,91.75826944111361,86.41384099880437,102.25163327588275,122.39631280495624
29081,2007,134.0,106.88527450183494,98.15186371729608,112.87985222684706,133.48575883912338
29083,2007,106.0,132.46010109765766,110.89256079648531,134.14313132245178,163.95585393897147
29087,2007,149.0,120.6370670600137,106.33966844319086,128.95140983994494,148.61276010068912
29089,2007,143.0,115.37593057796312,101.1502760607273,113.47339434054817,147.02517214165277
29095,2007,137.0,139.10878154755991,122.7400111488829,137.98799802830916,154.65491369830698
29097,2007,123.0,125.18093878742623,101.78926282779987,122.33335009795555,131.50757713442812
29099,2007,116.0,98.84854262886418,80.1204394476107,105.78987595389003,140.2855035924004
29101,2007,130.0,130.5445597370608,116.63355534227848,130.55337805094896,151.97830912147657
29103,2007,149.0,104.73078239396503,86.8365161469781,103.02421589327204,136.06331947478628
29107,2007,152.0,144.62459716954092,127.52189513703242,145.9920776220417,170.75967561163583
29109,2007,123.0,101.59130172605734,98.41599868829616,107.83485859944727,121.5263264338143
29111,2007,130.0,100.38615528579193,83.98050248872565,105.35857563744007,134.07432843556808
29113,2007,118.0,88.33262452116665,76.7304103413175,93.89340845532709,115.55499538107395
29115,2007,132.0,93.37851867048225,84.94544834951829,95.90789898261437,127.37038869954353
29117,2007,128.0,95.61276577116531,87.19351328895067,101.5460166390731,125.8822600189649
29121,2007,155.0,89.94588565542821,79.97329632231927,91.4663814899455,123.939946515522
29125,2007,120.0,78.05468322416765,61.053772776477786,78.24938134102715,110.00433893594351
29127,2007,151.0,102.38470603758765,86.75950744327655,104.9699964129596,133.79147210639758
29129,2007,131.0,96.4172474456951,91.16561875135332,100.53421922106685,130.3533538620125
29131,2007,122.0,96.4446644453082,70.15315285186323,95.27744048224623,111.9463239340495
29133,2007,184.0,129.7412842943844,96.80113315090892,129.9343690064738,157.99135500911228
29135,2007,121.0,99.88496232402582,86.26663993926701,101.53045813157588,128.2154092724782
29137,2007,131.0,86.3564454326904,68.28745314895187,90.3960474889604,122.8764575200534
29139,2007,102.0,93.43989966769604,83.88962254108819,92.89286538131294,131.04499099755617
29141,2007,117.0,107.44199368711713,92.03375247126587,109.04341614637205,128.13784897198911
29143,2007,169.0,132.91340736020103,71.16098728318477,101.35861109396396,156.30756765094173
29145,2007,142.0,105.46912055886921,103.10859205098143,108.46819313211515,127.11490535341464
29147,2007,124.0,115.2830621326128,108.84371196355637,116.5350057175095,143.40596229924864
29151,2007,127.0,95.96791344598232,70.1274386852902,99.94767109038386,117.35167045176186
29155,2007,164.0,116.34686614599079,72.59606916359583,104.44079061805513,146.89724200949877
29157,2007,136.0,120.52120244449831,99.98461087780163,130.35276032008264,168.0758017057505
29159,2007,130.0,131.57927599277258,121.44149236628182,129.396223859058,151.03653026182275
29163,2007,112.0,99.84012678050841,82.98717037396362,98.33442902407029,130.1023010505575
29165,2007,150.0,129.1631192717637,110.2285141372993,132.829515415051,153.6592866394459
29171,2007,135.0,106.78906059898458,100.28844386077554,113.60674619194832,141.2905083537895
29173,2007,136.0,90.8702905677821,81.49418398327796,92.99661987152754,130.4600886528893
29175,2007,125.0,83.49942662302416,73.13573637866632,85.21618134874583,119.60086646598404
29177,2007,141.0,109.06425942493179,100.98804292602553,116.28766039998867,134.44437055833924
29183,2007,146.0,123.91481084403331,100.3340723355276,124.94068444112764,141.46940414157183
29185,2007,115.0,120.04489736871342,97.27985311911105,125.97498175152495,147.21897712969866
29186,2007,127.0,108.7994439620581,86.16856780861602,109.15056707625084,136.38233005646737
29187,2007,102.0,101.88055192319042,89.04015175202156,99.20185972011015,126.74042657683339
29189,2007,156.0,119.64299984446146,106.54902268445184,128.7650736096674,157.79124145369383
29195,2007,156.0,138.20733466738574,122.85968056640246,141.63614449001213,157.3271841988198
29197,2007,124.0,118.38234871581562,101.28741847262346,120.14259440626667,144.78008207043666
29199,2007,136.0,119.96108309835527,98.62592995654632,117.67814541334266,137.17551077411593
29201,2007,177.0,137.42183621219388,99.07438318245188,140.17961754783454,165.6274883283532
29205,2007,142.0,95.95051201750812,81.13282914719758,97.30274701557165,131.19184020692825
29207,2007,164.0,142.7471694343048,97.89823577558093,139.58909179024278,167.87311078680432
29211,2007,114.0,106.27845359462194,92.05867145935066,106.93118125324,131.71568245177343
29217,2007,130.0,127.89898793265569,103.16895433310779,130.14688903066542,147.71426158838676
29219,2007,111.0,102.53880813500598,86.80799705445531,106.48808768316086,132.5647515129005
29227,2007,128.0,97.82957776234234,88.0348831051741,102.7146263482352,128.44282619491247
31001,2007,177.7,159.23102965748936,142.9742323227767,167.41276471378856,182.54106288724142
31003,2007,169.7,140.314571024204,110.12334993606333,140.95400188889235,162.22463529088571
31005,2007,165.0,140.230984133396,107.02127473853564,144.0103234451574,167.408574071781
31007,2007,126.7,117.53335552064823,96.86212555041516,138.56653609556113,161.11373498451007
31009,2007,143.0,145.226540942348,110.2304864824577,146.13728523109916,172.69130228035385
31011,2007,159.7,151.78076279231345,134.29543395883167,154.07772939121443,173.29086805949947
31013,2007,158.7,145.1020971759044,102.29561303984136,148.16512662562647,165.71557398921658
31015,2007,84.5,106.10105594670446,87.21169072951697,123.72482723929537,152.43633780681836
31017,2007,178.7,151.57933308825127,108.94296418285687,153.2914735864478,174.63903072359273
31019,2007,182.4,173.7716936383793,146.05226160196554,177.2224177881515,188.97963664083272
31021,2007,156.4,139.8429325163537,121.77536166004144,141.2648137914314,168.6483845770993
31023,2007,160.1,155.16343968325762,127.25364959661734,157.17648783504566,179.2972466948023
31025,2007,127.8,133.67116153453748,119.19215377836048,141.3682748392738,153.16718454850502
31027,2007,143.1,132.83057357044686,118.35908858856249,136.63499934453782,166.25237629412885
31029,2007,171.9,174.6123733464742,117.43592645532597,177.76379329899845,182.72045776177947
31031,2007,185.5,160.3597409509794,109.83681980380797,152.64531458188574,182.89223893325902
31033,2007,153.8,151.67252744805901,117.15021393365534,149.51114307815746,167.73071199841996
31035,2007,166.3,162.03683017433812,142.11320157374217,168.17482423629232,175.83695125462873
31037,2007,162.4,148.9766756662011,128.335723340921,153.97238585356118,175.34626881335822
31039,2007,166.4,145.6590173299753,127.15520026738078,146.4870290408949,172.0564650682557
31041,2007,163.3,167.11112735463686,141.44843867252217,162.80383900254395,180.10647283324727
31043,2007,168.7,127.67676831725814,105.8700197196836,138.00987403355268,164.05528936219764
31045,2007,171.0,120.22395577183485,82.29686988133179,130.56141525081435,152.52906257646237
31047,2007,182.7,173.2539050547674,155.92771511487382,177.34838994091257,192.51903354436183
31049,2007,138.2,169.72565126575003,117.34257876300511,167.0968802078473,176.05252925670948
